200,3
0,0,0,0
173,11.99010475350403,0,0
122,19.08200042481998,7.943000804933236,0
71,31.7795945768233,12.75103821235257,6.163179945439501
181,37.62102644417469,0.3432120274243747,13.73450173071232
120,38.83016091781334,-6.219048863606077,11.99243825620136
196,44.73114289041224,-5.328566202743242,17.7544148014094
25,35.64746361995631,-18.31863832235683,24.67592625371076
180,34.83731857121006,-25.77225116838449,34.87879651710659
11,25.51929722803962,-13.5862497306478,28.76444680927207
155,26.07638735671826,-15.97311692828594,20.32412785380198
32,19.54265136270156,-13.0612004396054,12.39160650570984
124,12.54510015486242,-23.04173409762512,16.6059920173054
31,12.8711816262405,-24.2711457538971,21.30455447404173
153,12.040138678339,-22.26459605356196,31.69804375948268
135,23.466687888425,-12.5586831357349,44.00058678521748
190,26.19573877435969,-2.26581802807159,35.93076910851163
64,29.24353583295673,-3.071988003899477,35.21629309979222
161,27.38363081473888,12.41765544059622,37.37668341039257
60,29.11307717290688,20.43299516197627,41.8082759658303
109,30.29288596447438,23.19681801397296,37.71737573015879
18,26.37888354624824,32.17021831415541,42.58448276629709
116,24.34562299505284,27.49127968491124,28.98981994198551
90,11.59095536337036,32.40612674648482,25.55349361741203
52,13.76229419111427,31.26087476214821,34.22314767379687
154,1.490397821151441,31.00384479259884,29.34864103176072
66,0.9252588887313871,39.45202841947761,32.67628498739652
137,-6.620753165380059,35.57837921140509,35.15418461879848
134,-1.172898843597676,32.180309370364,37.45923105364484
54,-3.229150937041224,24.93926859851209,37.79876745341141
141,2.560574626425019,21.1420397674486,40.24369751966302
14,-10.36424523010799,21.62659920381354,-38.50942615370678
104,-5.614359956307037,12.30673173426238,-40.65156388506985
9,-6.960639520318614,3.545418158115799,-44.31163435884848
68,-10.30230081717178,-8.431409875787862,-45.87639601558702
63,-17.86988749513499,-14.96960495742377,-51.88142014565418
138,-8.887685903566204,-12.64739313007379,-37.08640677246736
183,-5.860521025011417,-4.309806854080171,-46.25059647394748
42,2.956856068304057,-0.3146401231581892,51.79181603095446
178,1.730146018443869,2.120919958939205,47.54108966233984
41,-4.366474695285636,5.998644990796676,-45.23081398792002
199,-1.364362892260726,6.671349857703212,38.2699520116546
111,-6.105203791368683,16.94694079055191,37.0609329956409
92,-12.67116510851166,21.09368047394927,-45.42066212480579
146,-4.998427806269653,18.20190833077536,45.27023746992676
85,-1.891618335809027,27.65520012928557,51.33809150991878
69,4.80548328680456,25.67953168946512,37.23041817640514
21,1.435297218314197,24.87702100541919,27.26937578660414
78,8.075201592521873,31.19978303754853,15.12907950438594
51,11.5607617989735,16.62963238763705,27.77881484655974
10,4.210507667603683,5.905796568589598,31.93590728430126
24,2.321851607832233,4.468453107915152,31.7411898317245
27,-1.901238935659678,6.441018757818482,17.76218350515956
34,-4.910435080460299,3.315698932705305,-17.39049262983201
65,-9.729686387094061,3.079727469837497,-21.43705717957399
166,-2.719273907133426,4.70696790410763,-17.9954867832933
91,-4.174061030231949,9.966412480147817,-10.12980852688998
7,-6.647784955899228,10.50172427286846,-17.70038613919949
16,-5.836020238234399,7.184551036404763,-25.7151853616538
189,-4.011725000646276,2.106760477249386,-25.86119316293604
164,1.239590421064211,3.313058969137444,35.15881987289994
80,6.551834251243057,5.526161851471554,40.37309376472874
188,6.176848953580326,8.119746205196737,42.31430388849434
191,1.765498503573405,17.68203859649158,38.15126157948204
165,11.02478332905049,19.84382120842997,38.65793472749619
3,16.15443342506201,17.27285466659265,52.55908325286894
97,16.90047995125149,5.273914408335455,55.81372628870875
133,12.85486041770876,-1.064479427783526,62.88586268144098
112,10.60785069144866,-10.82107323308684,45.38564571306773
198,13.01114912731754,-10.52013819801847,46.99572801522811
186,-0.221302320083932,-15.96021858079237,-49.49759766025474
